15518	4	135	159	135	159
15518	3	269	317	269	317
15518	2	538	633	400	300
15518	1	1075	1265	400	300
15518	0	2150	2530	400	300
15517	4	135	159	135	159
15517	3	269	317	269	317
15517	2	538	633	400	300
15517	1	1075	1265	400	300
15517	0	2150	2530	400	300
15516	4	135	159	135	159
15516	3	269	317	269	317
15516	2	538	633	400	300
15516	1	1075	1265	400	300
15516	0	2150	2530	400	300
15515	4	135	159	135	159
15515	3	269	317	269	317
15515	2	538	633	400	300
15515	1	1075	1265	400	300
15515	0	2150	2530	400	300
15514	4	135	159	135	159
15514	3	269	317	269	317
15514	2	538	633	400	300
15514	1	1075	1265	400	300
15514	0	2150	2530	400	300
15513	4	135	159	135	159
15513	3	269	317	269	317
15513	2	538	633	400	300
15513	1	1075	1265	400	300
15513	0	2150	2530	400	300
15512	4	135	159	135	159
15512	3	269	317	269	317
15512	2	538	633	400	300
15512	1	1075	1265	400	300
15512	0	2150	2530	400	300
15511	4	135	159	135	159
15511	3	269	317	269	317
15511	2	538	633	400	300
15511	1	1075	1265	400	300
15511	0	2150	2530	400	300
15510	4	135	159	135	159
15510	3	269	317	269	317
15510	2	538	633	400	300
15510	1	1075	1265	400	300
15510	0	2150	2530	400	300
15509	4	135	159	135	159
15509	3	269	317	269	317
15509	2	538	633	400	300
15509	1	1075	1265	400	300
15509	0	2150	2530	400	300
15508	4	135	159	135	159
15508	3	269	317	269	317
15508	2	538	633	400	300
15508	1	1075	1265	400	300
15508	0	2150	2530	400	300
15507	4	135	159	135	159
15507	3	269	317	269	317
15507	2	538	633	400	300
15507	1	1075	1265	400	300
15507	0	2150	2530	400	300
15506	4	135	159	135	159
15506	3	269	317	269	317
15506	2	538	633	400	300
15506	1	1075	1265	400	300
15506	0	2150	2530	400	300
15505	4	135	159	135	159
15505	3	269	317	269	317
15505	2	538	633	400	300
15505	1	1075	1265	400	300
15505	0	2150	2530	400	300
15504	4	135	159	135	159
15504	3	269	317	269	317
15504	2	538	633	400	300
15504	1	1075	1265	400	300
15504	0	2150	2530	400	300
15503	4	135	159	135	159
15503	3	269	317	269	317
15503	2	538	633	400	300
15503	1	1075	1265	400	300
15503	0	2150	2530	400	300
15502	4	135	159	135	159
15502	3	269	317	269	317
15502	2	538	633	400	300
15502	1	1075	1265	400	300
15502	0	2150	2530	400	300
15501	4	135	159	135	159
15501	3	269	317	269	317
15501	2	538	633	400	300
15501	1	1075	1265	400	300
15501	0	2150	2530	400	300
15500	4	135	159	135	159
15500	3	269	317	269	317
15500	2	538	633	400	300
15500	1	1075	1265	400	300
15500	0	2150	2530	400	300
15499	4	135	159	135	159
15499	3	269	317	269	317
15499	2	538	633	400	300
15499	1	1075	1265	400	300
15499	0	2150	2530	400	300
15498	4	135	159	135	159
15498	3	269	317	269	317
15498	2	538	633	400	300
15498	1	1075	1265	400	300
15498	0	2150	2530	400	300
15497	4	135	159	135	159
15497	3	269	317	269	317
15497	2	538	633	400	300
15497	1	1075	1265	400	300
15497	0	2150	2530	400	300
15496	4	135	159	135	159
15496	3	269	317	269	317
15496	2	538	633	400	300
15496	1	1075	1265	400	300
15496	0	2150	2530	400	300
15495	4	135	159	135	159
15495	3	269	317	269	317
15495	2	538	633	400	300
15495	1	1075	1265	400	300
15495	0	2150	2530	400	300
15494	4	135	159	135	159
15494	3	269	317	269	317
15494	2	538	633	400	300
15494	1	1075	1265	400	300
15494	0	2150	2530	400	300
15493	4	135	159	135	159
15493	3	269	317	269	317
15493	2	538	633	400	300
15493	1	1075	1265	400	300
15493	0	2150	2530	400	300
15492	4	135	159	135	159
15492	3	269	317	269	317
15492	2	538	633	400	300
15492	1	1075	1265	400	300
15492	0	2150	2530	400	300
15491	4	135	159	135	159
15491	3	269	317	269	317
15491	2	538	633	400	300
15491	1	1075	1265	400	300
15491	0	2150	2530	400	300
15490	4	135	159	135	159
15490	3	269	317	269	317
15490	2	538	633	400	300
15490	1	1075	1265	400	300
15490	0	2150	2530	400	300
15489	4	135	159	135	159
15489	3	269	317	269	317
15489	2	538	633	400	300
15489	1	1075	1265	400	300
15489	0	2150	2530	400	300
15488	4	135	159	135	159
15488	3	269	317	269	317
15488	2	538	633	400	300
15488	1	1075	1265	400	300
15488	0	2150	2530	400	300
15487	4	135	159	135	159
15487	3	269	317	269	317
15487	2	538	633	400	300
15487	1	1075	1265	400	300
15487	0	2150	2530	400	300
15486	4	135	159	135	159
15486	3	269	317	269	317
15486	2	538	633	400	300
15486	1	1075	1265	400	300
15486	0	2150	2530	400	300
15485	4	135	159	135	159
15485	3	269	317	269	317
15485	2	538	633	400	300
15485	1	1075	1265	400	300
15485	0	2150	2530	400	300
15484	4	135	159	135	159
15484	3	269	317	269	317
15484	2	538	633	400	300
15484	1	1075	1265	400	300
15484	0	2150	2530	400	300
15483	4	135	159	135	159
15483	3	269	317	269	317
15483	2	538	633	400	300
15483	1	1075	1265	400	300
15483	0	2150	2530	400	300
15482	4	135	159	135	159
15482	3	269	317	269	317
15482	2	538	633	400	300
15482	1	1075	1265	400	300
15482	0	2150	2530	400	300
15481	4	135	159	135	159
15481	3	269	317	269	317
15481	2	538	633	400	300
15481	1	1075	1265	400	300
15481	0	2150	2530	400	300
15480	4	135	159	135	159
15480	3	269	317	269	317
15480	2	538	633	400	300
15480	1	1075	1265	400	300
15480	0	2150	2530	400	300
15479	4	135	159	135	159
15479	3	269	317	269	317
15479	2	538	633	400	300
15479	1	1075	1265	400	300
15479	0	2150	2530	400	300
15478	4	135	159	135	159
15478	3	269	317	269	317
15478	2	538	633	400	300
15478	1	1075	1265	400	300
15478	0	2150	2530	400	300
15477	4	135	159	135	159
15477	3	269	317	269	317
15477	2	538	633	400	300
15477	1	1075	1265	400	300
15477	0	2150	2530	400	300
15476	4	135	159	135	159
15476	3	269	317	269	317
15476	2	538	633	400	300
15476	1	1075	1265	400	300
15476	0	2150	2530	400	300
15475	4	135	159	135	159
15475	3	269	317	269	317
15475	2	538	633	400	300
15475	1	1075	1265	400	300
15475	0	2150	2530	400	300
15474	4	135	159	135	159
15474	3	269	317	269	317
15474	2	538	633	400	300
15474	1	1075	1265	400	300
15474	0	2150	2530	400	300
15473	4	135	159	135	159
15473	3	269	317	269	317
15473	2	538	633	400	300
15473	1	1075	1265	400	300
15473	0	2150	2530	400	300
15472	4	135	159	135	159
15472	3	269	317	269	317
15472	2	538	633	400	300
15472	1	1075	1265	400	300
15472	0	2150	2530	400	300
15471	4	135	159	135	159
15471	3	269	317	269	317
15471	2	538	633	400	300
15471	1	1075	1265	400	300
15471	0	2150	2530	400	300
15470	4	135	159	135	159
15470	3	269	317	269	317
15470	2	538	633	400	300
15470	1	1075	1265	400	300
15470	0	2150	2530	400	300
15469	4	135	159	135	159
15469	3	269	317	269	317
15469	2	538	633	400	300
15469	1	1075	1265	400	300
15469	0	2150	2530	400	300
15468	4	135	159	135	159
15468	3	269	317	269	317
15468	2	538	633	400	300
15468	1	1075	1265	400	300
15468	0	2150	2530	400	300
15467	4	135	159	135	159
15467	3	269	317	269	317
15467	2	538	633	400	300
15467	1	1075	1265	400	300
15467	0	2150	2530	400	300
15466	4	135	159	135	159
15466	3	269	317	269	317
15466	2	538	633	400	300
15466	1	1075	1265	400	300
15466	0	2150	2530	400	300
15465	4	135	159	135	159
15465	3	269	317	269	317
15465	2	538	633	400	300
15465	1	1075	1265	400	300
15465	0	2150	2530	400	300
15464	4	135	159	135	159
15464	3	269	317	269	317
15464	2	538	633	400	300
15464	1	1075	1265	400	300
15464	0	2150	2530	400	300
15463	4	135	159	135	159
15463	3	269	317	269	317
15463	2	538	633	400	300
15463	1	1075	1265	400	300
15463	0	2150	2530	400	300
15462	4	135	159	135	159
15462	3	269	317	269	317
15462	2	538	633	400	300
15462	1	1075	1265	400	300
15462	0	2150	2530	400	300
15461	4	135	159	135	159
15461	3	269	317	269	317
15461	2	538	633	400	300
15461	1	1075	1265	400	300
15461	0	2150	2530	400	300
15460	4	135	159	135	159
15460	3	269	317	269	317
15460	2	538	633	400	300
15460	1	1075	1265	400	300
15460	0	2150	2530	400	300
15459	4	135	159	135	159
15459	3	269	317	269	317
15459	2	538	633	400	300
15459	1	1075	1265	400	300
15459	0	2150	2530	400	300
15458	4	135	159	135	159
15458	3	269	317	269	317
15458	2	538	633	400	300
15458	1	1075	1265	400	300
15458	0	2150	2530	400	300
15457	4	135	159	135	159
15457	3	269	317	269	317
15457	2	538	633	400	300
15457	1	1075	1265	400	300
15457	0	2150	2530	400	300
15456	4	135	159	135	159
15456	3	269	317	269	317
15456	2	538	633	400	300
15456	1	1075	1265	400	300
15456	0	2150	2530	400	300
15455	4	135	159	135	159
15455	3	269	317	269	317
15455	2	538	633	400	300
15455	1	1075	1265	400	300
15455	0	2150	2530	400	300
15454	4	135	159	135	159
15454	3	269	317	269	317
15454	2	538	633	400	300
15454	1	1075	1265	400	300
15454	0	2150	2530	400	300
15453	4	135	159	135	159
15453	3	269	317	269	317
15453	2	538	633	400	300
15453	1	1075	1265	400	300
15453	0	2150	2530	400	300
15452	4	135	159	135	159
15452	3	269	317	269	317
15452	2	538	633	400	300
15452	1	1075	1265	400	300
15452	0	2150	2530	400	300
15451	4	135	159	135	159
15451	3	269	317	269	317
15451	2	538	633	400	300
15451	1	1075	1265	400	300
15451	0	2150	2530	400	300
15450	4	135	159	135	159
15450	3	269	317	269	317
15450	2	538	633	400	300
15450	1	1075	1265	400	300
15450	0	2150	2530	400	300
15449	4	135	159	135	159
15449	3	269	317	269	317
15449	2	538	633	400	300
15449	1	1075	1265	400	300
15449	0	2150	2530	400	300
15448	4	135	159	135	159
15448	3	269	317	269	317
15448	2	538	633	400	300
15448	1	1075	1265	400	300
15448	0	2150	2530	400	300
15447	4	135	159	135	159
15447	3	269	317	269	317
15447	2	538	633	400	300
15447	1	1075	1265	400	300
15447	0	2150	2530	400	300
15446	4	135	159	135	159
15446	3	269	317	269	317
15446	2	538	633	400	300
15446	1	1075	1265	400	300
15446	0	2150	2530	400	300
15445	4	135	159	135	159
15445	3	269	317	269	317
15445	2	538	633	400	300
15445	1	1075	1265	400	300
15445	0	2150	2530	400	300
15444	4	135	159	135	159
15444	3	269	317	269	317
15444	2	538	633	400	300
15444	1	1075	1265	400	300
15444	0	2150	2530	400	300
15443	4	135	159	135	159
15443	3	269	317	269	317
15443	2	538	633	400	300
15443	1	1075	1265	400	300
15443	0	2150	2530	400	300
15442	4	135	159	135	159
15442	3	269	317	269	317
15442	2	538	633	400	300
15442	1	1075	1265	400	300
15442	0	2150	2530	400	300
15441	4	135	159	135	159
15441	3	269	317	269	317
15441	2	538	633	400	300
15441	1	1075	1265	400	300
15441	0	2150	2530	400	300
15440	4	135	159	135	159
15440	3	269	317	269	317
15440	2	538	633	400	300
15440	1	1075	1265	400	300
15440	0	2150	2530	400	300
15439	4	135	159	135	159
15439	3	269	317	269	317
15439	2	538	633	400	300
15439	1	1075	1265	400	300
15439	0	2150	2530	400	300
15438	4	135	159	135	159
15438	3	269	317	269	317
15438	2	538	633	400	300
15438	1	1075	1265	400	300
15438	0	2150	2530	400	300
15437	4	135	159	135	159
15437	3	269	317	269	317
15437	2	538	633	400	300
15437	1	1075	1265	400	300
15437	0	2150	2530	400	300
15436	4	135	159	135	159
15436	3	269	317	269	317
15436	2	538	633	400	300
15436	1	1075	1265	400	300
15436	0	2150	2530	400	300
15435	4	135	159	135	159
15435	3	269	317	269	317
15435	2	538	633	400	300
15435	1	1075	1265	400	300
15435	0	2150	2530	400	300
15434	4	135	159	135	159
15434	3	269	317	269	317
15434	2	538	633	400	300
15434	1	1075	1265	400	300
15434	0	2150	2530	400	300
15433	4	135	159	135	159
15433	3	269	317	269	317
15433	2	538	633	400	300
15433	1	1075	1265	400	300
15433	0	2150	2530	400	300
15432	4	135	159	135	159
15432	3	269	317	269	317
15432	2	538	633	400	300
15432	1	1075	1265	400	300
15432	0	2150	2530	400	300
15431	4	135	159	135	159
15431	3	269	317	269	317
15431	2	538	633	400	300
15431	1	1075	1265	400	300
15431	0	2150	2530	400	300
15430	4	135	159	135	159
15430	3	269	317	269	317
15430	2	538	633	400	300
15430	1	1075	1265	400	300
15430	0	2150	2530	400	300
15429	4	135	159	135	159
15429	3	269	317	269	317
15429	2	538	633	400	300
15429	1	1075	1265	400	300
15429	0	2150	2530	400	300
15428	4	135	159	135	159
15428	3	269	317	269	317
15428	2	538	633	400	300
15428	1	1075	1265	400	300
15428	0	2150	2530	400	300
15427	4	135	159	135	159
15427	3	269	317	269	317
15427	2	538	633	400	300
15427	1	1075	1265	400	300
15427	0	2150	2530	400	300
15426	4	135	159	135	159
15426	3	269	317	269	317
15426	2	538	633	400	300
15426	1	1075	1265	400	300
15426	0	2150	2530	400	300
15425	4	135	159	135	159
15425	3	269	317	269	317
15425	2	538	633	400	300
15425	1	1075	1265	400	300
15425	0	2150	2530	400	300
15424	4	135	159	135	159
15424	3	269	317	269	317
15424	2	538	633	400	300
15424	1	1075	1265	400	300
15424	0	2150	2530	400	300
15423	4	135	159	135	159
15423	3	269	317	269	317
15423	2	538	633	400	300
15423	1	1075	1265	400	300
15423	0	2150	2530	400	300
15422	4	135	159	135	159
15422	3	269	317	269	317
15422	2	538	633	400	300
15422	1	1075	1265	400	300
15422	0	2150	2530	400	300
15421	4	135	159	135	159
15421	3	269	317	269	317
15421	2	538	633	400	300
15421	1	1075	1265	400	300
15421	0	2150	2530	400	300
15420	4	135	159	135	159
15420	3	269	317	269	317
15420	2	538	633	400	300
15420	1	1075	1265	400	300
15420	0	2150	2530	400	300
15419	4	135	159	135	159
15419	3	269	317	269	317
15419	2	538	633	400	300
15419	1	1075	1265	400	300
15419	0	2150	2530	400	300
15418	4	135	159	135	159
15418	3	269	317	269	317
15418	2	538	633	400	300
15418	1	1075	1265	400	300
15418	0	2150	2530	400	300
15417	4	135	159	135	159
15417	3	269	317	269	317
15417	2	538	633	400	300
15417	1	1075	1265	400	300
15417	0	2150	2530	400	300
15416	4	135	159	135	159
15416	3	269	317	269	317
15416	2	538	633	400	300
15416	1	1075	1265	400	300
15416	0	2150	2530	400	300
15415	4	135	159	135	159
15415	3	269	317	269	317
15415	2	538	633	400	300
15415	1	1075	1265	400	300
15415	0	2150	2530	400	300
15414	4	135	159	135	159
15414	3	269	317	269	317
15414	2	538	633	400	300
15414	1	1075	1265	400	300
15414	0	2150	2530	400	300
15413	4	135	159	135	159
15413	3	269	317	269	317
15413	2	538	633	400	300
15413	1	1075	1265	400	300
15413	0	2150	2530	400	300
15412	4	135	159	135	159
15412	3	269	317	269	317
15412	2	538	633	400	300
15412	1	1075	1265	400	300
15412	0	2150	2530	400	300
15411	4	135	159	135	159
15411	3	269	317	269	317
15411	2	538	633	400	300
15411	1	1075	1265	400	300
15411	0	2150	2530	400	300
15410	4	135	159	135	159
15410	3	269	317	269	317
15410	2	538	633	400	300
15410	1	1075	1265	400	300
15410	0	2150	2530	400	300
15409	4	135	159	135	159
15409	3	269	317	269	317
15409	2	538	633	400	300
15409	1	1075	1265	400	300
15409	0	2150	2530	400	300
15408	4	135	159	135	159
15408	3	269	317	269	317
15408	2	538	633	400	300
15408	1	1075	1265	400	300
15408	0	2150	2530	400	300
15407	4	135	159	135	159
15407	3	269	317	269	317
15407	2	538	633	400	300
15407	1	1075	1265	400	300
15407	0	2150	2530	400	300
15406	4	135	159	135	159
15406	3	269	317	269	317
15406	2	538	633	400	300
15406	1	1075	1265	400	300
15406	0	2150	2530	400	300
15405	4	135	159	135	159
15405	3	269	317	269	317
15405	2	538	633	400	300
15405	1	1075	1265	400	300
15405	0	2150	2530	400	300
15404	4	135	159	135	159
15404	3	269	317	269	317
15404	2	538	633	400	300
15404	1	1075	1265	400	300
15404	0	2150	2530	400	300
15403	4	135	159	135	159
15403	3	269	317	269	317
15403	2	538	633	400	300
15403	1	1075	1265	400	300
15403	0	2150	2530	400	300
15402	4	135	159	135	159
15402	3	269	317	269	317
15402	2	538	633	400	300
15402	1	1075	1265	400	300
15402	0	2150	2530	400	300
15401	4	135	159	135	159
15401	3	269	317	269	317
15401	2	538	633	400	300
15401	1	1075	1265	400	300
15401	0	2150	2530	400	300
15400	4	135	159	135	159
15400	3	269	317	269	317
15400	2	538	633	400	300
15400	1	1075	1265	400	300
15400	0	2150	2530	400	300
15399	4	135	159	135	159
15399	3	269	317	269	317
15399	2	538	633	400	300
15399	1	1075	1265	400	300
15399	0	2150	2530	400	300
15398	4	135	159	135	159
15398	3	269	317	269	317
15398	2	538	633	400	300
15398	1	1075	1265	400	300
15398	0	2150	2530	400	300
15397	4	135	159	135	159
15397	3	269	317	269	317
15397	2	538	633	400	300
15397	1	1075	1265	400	300
15397	0	2150	2530	400	300
15396	4	135	159	135	159
15396	3	269	317	269	317
15396	2	538	633	400	300
15396	1	1075	1265	400	300
15396	0	2150	2530	400	300
15395	4	135	159	135	159
15395	3	269	317	269	317
15395	2	538	633	400	300
15395	1	1075	1265	400	300
15395	0	2150	2530	400	300
15394	4	135	159	135	159
15394	3	269	317	269	317
15394	2	538	633	400	300
15394	1	1075	1265	400	300
15394	0	2150	2530	400	300
15393	4	135	159	135	159
15393	3	269	317	269	317
15393	2	538	633	400	300
15393	1	1075	1265	400	300
15393	0	2150	2530	400	300
15392	4	135	159	135	159
15392	3	269	317	269	317
15392	2	538	633	400	300
15392	1	1075	1265	400	300
15392	0	2150	2530	400	300
15391	4	135	159	135	159
15391	3	269	317	269	317
15391	2	538	633	400	300
15391	1	1075	1265	400	300
15391	0	2150	2530	400	300
15390	4	135	159	135	159
15390	3	269	317	269	317
15390	2	538	633	400	300
15390	1	1075	1265	400	300
15390	0	2150	2530	400	300
15389	4	135	159	135	159
15389	3	269	317	269	317
15389	2	538	633	400	300
15389	1	1075	1265	400	300
15389	0	2150	2530	400	300
15388	4	135	159	135	159
15388	3	269	317	269	317
15388	2	538	633	400	300
15388	1	1075	1265	400	300
15388	0	2150	2530	400	300
15387	4	135	159	135	159
15387	3	269	317	269	317
15387	2	538	633	400	300
15387	1	1075	1265	400	300
15387	0	2150	2530	400	300
15386	4	135	159	135	159
15386	3	269	317	269	317
15386	2	538	633	400	300
15386	1	1075	1265	400	300
15386	0	2150	2530	400	300
15385	4	135	159	135	159
15385	3	269	317	269	317
15385	2	538	633	400	300
15385	1	1075	1265	400	300
15385	0	2150	2530	400	300
15384	4	135	159	135	159
15384	3	269	317	269	317
15384	2	538	633	400	300
15384	1	1075	1265	400	300
15384	0	2150	2530	400	300
15383	4	135	159	135	159
15383	3	269	317	269	317
15383	2	538	633	400	300
15383	1	1075	1265	400	300
15383	0	2150	2530	400	300
15382	4	135	159	135	159
15382	3	269	317	269	317
15382	2	538	633	400	300
15382	1	1075	1265	400	300
15382	0	2150	2530	400	300
15381	4	135	159	135	159
15381	3	269	317	269	317
15381	2	538	633	400	300
15381	1	1075	1265	400	300
15381	0	2150	2530	400	300
15380	4	135	159	135	159
15380	3	269	317	269	317
15380	2	538	633	400	300
15380	1	1075	1265	400	300
15380	0	2150	2530	400	300
15379	4	135	159	135	159
15379	3	269	317	269	317
15379	2	538	633	400	300
15379	1	1075	1265	400	300
15379	0	2150	2530	400	300
15378	4	135	159	135	159
15378	3	269	317	269	317
15378	2	538	633	400	300
15378	1	1075	1265	400	300
15378	0	2150	2530	400	300
15377	4	135	159	135	159
15377	3	269	317	269	317
15377	2	538	633	400	300
15377	1	1075	1265	400	300
15377	0	2150	2530	400	300
15376	4	135	159	135	159
15376	3	269	317	269	317
15376	2	538	633	400	300
15376	1	1075	1265	400	300
15376	0	2150	2530	400	300
15375	4	135	159	135	159
15375	3	269	317	269	317
15375	2	538	633	400	300
15375	1	1075	1265	400	300
15375	0	2150	2530	400	300
15374	4	135	159	135	159
15374	3	269	317	269	317
15374	2	538	633	400	300
15374	1	1075	1265	400	300
15374	0	2150	2530	400	300
15373	4	135	159	135	159
15373	3	269	317	269	317
15373	2	538	633	400	300
15373	1	1075	1265	400	300
15373	0	2150	2530	400	300
15372	4	135	159	135	159
15372	3	269	317	269	317
15372	2	538	633	400	300
15372	1	1075	1265	400	300
15372	0	2150	2530	400	300
15371	4	135	159	135	159
15371	3	269	317	269	317
15371	2	538	633	400	300
15371	1	1075	1265	400	300
15371	0	2150	2530	400	300
15370	4	135	159	135	159
15370	3	269	317	269	317
15370	2	538	633	400	300
15370	1	1075	1265	400	300
15370	0	2150	2530	400	300
15369	4	135	159	135	159
15369	3	269	317	269	317
15369	2	538	633	400	300
15369	1	1075	1265	400	300
15369	0	2150	2530	400	300
15368	4	135	159	135	159
15368	3	269	317	269	317
15368	2	538	633	400	300
15368	1	1075	1265	400	300
15368	0	2150	2530	400	300
15367	4	135	159	135	159
15367	3	269	317	269	317
15367	2	538	633	400	300
15367	1	1075	1265	400	300
15367	0	2150	2530	400	300
15366	4	135	159	135	159
15366	3	269	317	269	317
15366	2	538	633	400	300
15366	1	1075	1265	400	300
15366	0	2150	2530	400	300
15365	4	135	159	135	159
15365	3	269	317	269	317
15365	2	538	633	400	300
15365	1	1075	1265	400	300
15365	0	2150	2530	400	300
15364	4	135	159	135	159
15364	3	269	317	269	317
15364	2	538	633	400	300
15364	1	1075	1265	400	300
15364	0	2150	2530	400	300
15363	4	135	159	135	159
15363	3	269	317	269	317
15363	2	538	633	400	300
15363	1	1075	1265	400	300
15363	0	2150	2530	400	300
15362	4	135	159	135	159
15362	3	269	317	269	317
15362	2	538	633	400	300
15362	1	1075	1265	400	300
15362	0	2150	2530	400	300
15361	4	135	159	135	159
15361	3	269	317	269	317
15361	2	538	633	400	300
15361	1	1075	1265	400	300
15361	0	2150	2530	400	300
15360	4	135	159	135	159
15360	3	269	317	269	317
15360	2	538	633	400	300
15360	1	1075	1265	400	300
15360	0	2150	2530	400	300
15359	4	135	159	135	159
15359	3	269	317	269	317
15359	2	538	633	400	300
15359	1	1075	1265	400	300
15359	0	2150	2530	400	300
15358	4	135	159	135	159
15358	3	269	317	269	317
15358	2	538	633	400	300
15358	1	1075	1265	400	300
15358	0	2150	2530	400	300
15357	4	135	159	135	159
15357	3	269	317	269	317
15357	2	538	633	400	300
15357	1	1075	1265	400	300
15357	0	2150	2530	400	300
15356	4	135	159	135	159
15356	3	269	317	269	317
15356	2	538	633	400	300
15356	1	1075	1265	400	300
15356	0	2150	2530	400	300
15355	4	135	159	135	159
15355	3	269	317	269	317
15355	2	538	633	400	300
15355	1	1075	1265	400	300
15355	0	2150	2530	400	300
15354	4	135	159	135	159
15354	3	269	317	269	317
15354	2	538	633	400	300
15354	1	1075	1265	400	300
15354	0	2150	2530	400	300
15353	4	135	159	135	159
15353	3	269	317	269	317
15353	2	538	633	400	300
15353	1	1075	1265	400	300
15353	0	2150	2530	400	300
15352	4	135	159	135	159
15352	3	269	317	269	317
15352	2	538	633	400	300
15352	1	1075	1265	400	300
15352	0	2150	2530	400	300
15351	4	135	159	135	159
15351	3	269	317	269	317
15351	2	538	633	400	300
15351	1	1075	1265	400	300
15351	0	2150	2530	400	300
15350	4	135	159	135	159
15350	3	269	317	269	317
15350	2	538	633	400	300
15350	1	1075	1265	400	300
15350	0	2150	2530	400	300
15349	4	135	159	135	159
15349	3	269	317	269	317
15349	2	538	633	400	300
15349	1	1075	1265	400	300
15349	0	2150	2530	400	300
15348	4	135	159	135	159
15348	3	269	317	269	317
15348	2	538	633	400	300
15348	1	1075	1265	400	300
15348	0	2150	2530	400	300
15347	4	135	159	135	159
15347	3	269	317	269	317
15347	2	538	633	400	300
15347	1	1075	1265	400	300
15347	0	2150	2530	400	300
15346	4	135	159	135	159
15346	3	269	317	269	317
15346	2	538	633	400	300
15346	1	1075	1265	400	300
15346	0	2150	2530	400	300
15345	4	135	159	135	159
15345	3	269	317	269	317
15345	2	538	633	400	300
15345	1	1075	1265	400	300
15345	0	2150	2530	400	300
15344	4	135	159	135	159
15344	3	269	317	269	317
15344	2	538	633	400	300
15344	1	1075	1265	400	300
15344	0	2150	2530	400	300
15343	4	135	159	135	159
15343	3	269	317	269	317
15343	2	538	633	400	300
15343	1	1075	1265	400	300
15343	0	2150	2530	400	300
15342	4	135	159	135	159
15342	3	269	317	269	317
15342	2	538	633	400	300
15342	1	1075	1265	400	300
15342	0	2150	2530	400	300
15341	4	135	159	135	159
15341	3	269	317	269	317
15341	2	538	633	400	300
15341	1	1075	1265	400	300
15341	0	2150	2530	400	300
15340	4	135	159	135	159
15340	3	269	317	269	317
15340	2	538	633	400	300
15340	1	1075	1265	400	300
15340	0	2150	2530	400	300
15339	4	135	159	135	159
15339	3	269	317	269	317
15339	2	538	633	400	300
15339	1	1075	1265	400	300
15339	0	2150	2530	400	300
15338	4	135	159	135	159
15338	3	269	317	269	317
15338	2	538	633	400	300
15338	1	1075	1265	400	300
15338	0	2150	2530	400	300
15337	4	135	159	135	159
15337	3	269	317	269	317
15337	2	538	633	400	300
15337	1	1075	1265	400	300
15337	0	2150	2530	400	300
15336	4	135	159	135	159
15336	3	269	317	269	317
15336	2	538	633	400	300
15336	1	1075	1265	400	300
15336	0	2150	2530	400	300
15335	4	135	159	135	159
15335	3	269	317	269	317
15335	2	538	633	400	300
15335	1	1075	1265	400	300
15335	0	2150	2530	400	300
15334	4	135	159	135	159
15334	3	269	317	269	317
15334	2	538	633	400	300
15334	1	1075	1265	400	300
15334	0	2150	2530	400	300
15333	4	135	159	135	159
15333	3	269	317	269	317
15333	2	538	633	400	300
15333	1	1075	1265	400	300
15333	0	2150	2530	400	300
15332	4	135	159	135	159
15332	3	269	317	269	317
15332	2	538	633	400	300
15332	1	1075	1265	400	300
15332	0	2150	2530	400	300
15331	4	135	159	135	159
15331	3	269	317	269	317
15331	2	538	633	400	300
15331	1	1075	1265	400	300
15331	0	2150	2530	400	300
15330	4	135	159	135	159
15330	3	269	317	269	317
15330	2	538	633	400	300
15330	1	1075	1265	400	300
15330	0	2150	2530	400	300
15329	4	135	159	135	159
15329	3	269	317	269	317
15329	2	538	633	400	300
15329	1	1075	1265	400	300
15329	0	2150	2530	400	300
15328	4	135	159	135	159
15328	3	269	317	269	317
15328	2	538	633	400	300
15328	1	1075	1265	400	300
15328	0	2150	2530	400	300
15327	4	135	159	135	159
15327	3	269	317	269	317
15327	2	538	633	400	300
15327	1	1075	1265	400	300
15327	0	2150	2530	400	300
15326	4	135	159	135	159
15326	3	269	317	269	317
15326	2	538	633	400	300
15326	1	1075	1265	400	300
15326	0	2150	2530	400	300
15325	4	135	159	135	159
15325	3	269	317	269	317
15325	2	538	633	400	300
15325	1	1075	1265	400	300
15325	0	2150	2530	400	300
15324	4	135	159	135	159
15324	3	269	317	269	317
15324	2	538	633	400	300
15324	1	1075	1265	400	300
15324	0	2150	2530	400	300
15323	4	135	159	135	159
15323	3	269	317	269	317
15323	2	538	633	400	300
15323	1	1075	1265	400	300
15323	0	2150	2530	400	300
15322	4	135	159	135	159
15322	3	269	317	269	317
15322	2	538	633	400	300
15322	1	1075	1265	400	300
15322	0	2150	2530	400	300
15321	4	135	159	135	159
15321	3	269	317	269	317
15321	2	538	633	400	300
15321	1	1075	1265	400	300
15321	0	2150	2530	400	300
15320	4	135	159	135	159
15320	3	269	317	269	317
15320	2	538	633	400	300
15320	1	1075	1265	400	300
15320	0	2150	2530	400	300
15319	4	135	159	135	159
15319	3	269	317	269	317
15319	2	538	633	400	300
15319	1	1075	1265	400	300
15319	0	2150	2530	400	300
15318	4	135	159	135	159
15318	3	269	317	269	317
15318	2	538	633	400	300
15318	1	1075	1265	400	300
15318	0	2150	2530	400	300
15317	4	135	159	135	159
15317	3	269	317	269	317
15317	2	538	633	400	300
15317	1	1075	1265	400	300
15317	0	2150	2530	400	300
15316	4	135	159	135	159
15316	3	269	317	269	317
15316	2	538	633	400	300
15316	1	1075	1265	400	300
